id,title
"24227036","Reduced permutations"
"19581495","Using sed to replace string in file with contents of variable of that name"
"33882389","Why does this bash script not exit?"
"11820241","How do I determine programmatically if a PDF is searchable?"
"9427010","Search file, show matches and first line"
"16818278","Is there any write buffer in bash programming?"
"13614275","Reading a file inside makefile"
"11951624","logging using telnet in bash using for and while loop"
"8284122","How to check if a line from a file is empty with bash"
"26236155","Unity c# run shell script"
"23085087","A usage of dot in bash script"
"27805096","wget and bash error: bash: line 0: fg: no job control"
"27641316","Make commands with variables"
"27531065","Where does the \r come from?"
"36587660","In a bash script, what would $'\0' evaluate to and why?"
"39076058","Reason to use File Descriptors Linked to stdin Rather than use stdin Directly?"
"7618711","Extract a .tgz into specific subfolder only if there are files in the tar that would extract to my CWD"
"17988915","Comparing two sorted arrays"
"27780061","How to download private Soundcloud track with access token in bash script"
"27508738","Bash: passing a variable to mv command option"
"21637811","sed append text obtained from stdout"
"14883669","How to add literal text to the Unix 'cat' command"
"17576468","send bash stderr to logfile, but only if an error exists"
"10181836","BASH regexp matching - including brackets in a bracketed list of characters to match against?"
"5400655","bash merge multiple lines"
"34387308","Evaluate Color Formatted Output of Command"
"12094278","use of a bash command to prefix a header to stdout?"
"14235406","Watch command line for string"
"4793293","implementing globbing in a shell prototype"
"2538624","How to login as another user and then log out in bash script?"
"12532865","C: stdout hangs linux pipes"
"1179457","How to assign chdir to a variable in .bat?"
"10437332","Why is my bash script trying to run comments as code?"
"8059196","What does ${VARIABLE+set} mean?"
"29552203","How to redirect from terminal stdin to process stdin"
"447101","Temporary redirection of stderr in a bash script"
"2852839","Why can't read fill variables when used at the end of a pipe?"
"6619917","How to use sed command to add a string before a pattern string?"
"10604546","Divide file up by values into equal sections"
"10479446","What should I do to get the whole return value of c-program from command line?"
"27561443","Is it possible to use Django bash completion in zsh"
"10353912","How to tail the last line of multiple files using ""tail -1 */filename"""
"12845997","Unexplicable error in bash: printf command inside a script returns ""invalid number"""
"4413189","How to keep a bash script running when ""set +e"" is not enough?"
"20126993","\n in Bash string and equality check"
"19802686","Print file up to Nth match"
"70587","What are your most important console aliases?"
"10435715","Python installation mess on Mac OS X, cannot run python"
"5382586","How can I set environmental variables in bash using setenv?"
"7733096","Hadoop & Bash: delete filenames matching range"
"974977","Read characters from a text file using bash"
"453410","Shell script for adjusting image size"
"17271866","Delete words beginning with pattern in bash"
"17793815","Using sed in bash script to replace LaTeX aliases"
"22221635","Bash: Is trap while piping work as expected?"
"12695770","Use ""nohup"" to run ""top"" command in background"
"31249960","how to know if a character is a carriage return?"
"38554566","Mac OS X /bin/bash: python: command not found in some IDE"
"33508604","Delete repeated text between delimeters"
"26720011","bash verbose string comparison slashes"
"19885489","Nginx init.d script"
"15380205","Rename multiple files in bash"
"19734083","Indenting code when redirecting text"
"22220054","Sorting in unix while other field doesn't change"
"5204482","Using COPY FROM stdin to load tables, reading input file only once"
"7477302","PHP Encrypt Data, Bash Decrypt it"
"27978404","R EnvironmentError: Could not find Ghostscript on path. RWebLogo"
"3598664","Creating a shell script to run Java program"
"18410785","Bash script containing binary executable"
"32727594","How to pass arguments to Shell Script through docker run"
"2087188","How to read using ""read"" from file descriptor 3 in bash script?"
"13733843","How to do mkdir with a path that has spaces?"
"640493","redirect the stdin to come from a different terminal using Bash"
"27920806","How to avoid heredoc expanding variables?"
"13201392","Removing all duplicate entries in a field"
"17361966","Source a file within a function takes function parameters"
"8439481","Escape file name for use in sed substitution"
"15206840","Why are the bash -n and -z test operators not inverses for $@"
"7841607","How can I combine odd and even numbered lines?"
"13093709","How to use shell variables in perl command call in a bash shell script?"
"30200179","mongoexport recently hours datas from mongodb"
"30200479","Reasonably performant hex decoding in native bash?"
"3443673","bash execute a shell function after a change directory (cd)"
"27519016","Recursive key value in a file"
"20861295","Bash hide ""killed"""
"33036282","testing a program in bash"
"7033865","Compiling a bash script into a windows executable"
"16653069","Variable scope in the shell level"
"4376598","Avoid trimming of bash $() output"
"18948338","Inserting line between two lines having second line starting with certain pattern"
"4379207","Replace certain token with the content of a file (using a bash-script)"
"35554348","How to insert a character after the first byte in a line in Linux"
"33102813","How to get local host IP address in docker container?"
"20909942","Color the linux command output"
"37945596","I/O bound and CPU bound"
"27012226","Install GitLab on Subdomain"
"27026015","Update .bashrc from provisioning shell script with Vagrant"
"27026050","Linux Terminal: Finding number of lines longer than x"
"25900873","Write and read from a fifo from two different script"
